player,ppg,apg,rpg,bpg,num_seasons,MVPs,Finals_MVP,Championships,ROTY,DPOTY,CPOY,NBA1st,NBA2nd,NBA3rd,DEF1st,DEF2nd,AllStarCount,hof
Keith Langfor,1.0,0.0,1.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kosta Peroviƒ,1.4285714286,0.1428571429,1.8571428571,0.2857142857,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kyrylo Fesenk,2.2592592593,0.2962962963,1.9925925926,0.3925925926,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Lance Allred,1.0,0.0,0.3333333333,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Luis Scola,11.954239569,1.6069986541,6.6500672948,0.3014804845,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Marcin Gortat,9.864764268,1.135235732,7.9491315136,1.0980148883,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Marco Belinel,9.7325581395,1.661627907,2.0569767442,0.0755813953,13,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Marcus Willia,1.0769230769,0.2307692308,0.9230769231,0.0769230769,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mario West,0.950617284,0.3148148148,0.8765432099,0.049382716,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mike Harris,3.3888888889,0.2222222222,2.1481481481,0.2222222222,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Morris Almond,3.1315789474,0.3157894737,1.2105263158,0.1052631579,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Nick Fazekas,4.1153846154,0.4230769231,3.4230769231,0.4230769231,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Nick Young,11.380555556,0.9541666667,1.9819444444,0.1875,12,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Oleksiy Peche,3.9459459459,0.1801801802,2.3963963964,0.1981981982,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ramon Session,10.334298119,4.0622286541,2.6628075253,0.0752532562,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rodney Stucke,12.57296467,3.5837173579,2.9370199693,0.1443932412,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Sean Williams,4.2408759124,0.3430656934,3.4452554745,1.1824817518,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Spencer Hawes,8.6725146199,1.8581871345,5.6915204678,0.9532163743,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
St√©phane Las,5.1875,0.1875,3.3125,1.375,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Taurean Green,1.5882352941,0.6470588235,0.5882352941,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Thomas Gardne,2.25,0.15,0.55,0.05,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Wilson Chandl,12.519230769,1.7825443787,5.2869822485,0.6124260355,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Yi Jianlian,7.8970588235,0.7058823529,4.9227941176,0.6764705882,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Alexis Ajin√ß,5.3003412969,0.4880546075,3.9249146758,0.6177474403,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Anthony Morro,9.445035461,0.8758865248,2.1542553191,0.1329787234,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Anthony Rando,7.0992063492,0.7420634921,4.2777777778,0.8888888889,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Anthony Tolli,6.097260274,0.8904109589,3.3095890411,0.2945205479,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bobby Brown,4.3544303797,1.4556962025,0.6518987342,0.0253164557,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Brandon Rush,6.7567567568,0.972972973,2.9376299376,0.5446985447,9,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Cartier Marti,5.0576131687,0.4979423868,1.9053497942,0.1111111111,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chris Douglas,7.0765765766,1.1441441441,2.1261261261,0.2477477477,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Courtney Lee,9.5745992602,1.6683107275,2.6226880395,0.2626387176,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
D.J. White,5.8695652174,0.5797101449,3.1666666667,0.4130434783,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Darnell Jacks,2.231884058,0.1884057971,1.4710144928,0.0797101449,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Darrell Arthu,6.5248508946,0.8131212724,3.5149105368,0.6103379722,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
DeMarcus Nels,4.0769230769,1.0,1.8461538462,0.1538461538,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dontell Jeffe,6.0909090909,0.7233201581,2.371541502,0.4584980237,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dont√© Greene,4.8333333333,1.5,2.0,0.1666666667,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Greg Oden,8.0,0.4857142857,6.2476190476,1.2380952381,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Hamed Haddadi,2.2450331126,0.2847682119,2.4635761589,0.6092715232,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Henry Walker,5.9613259669,0.8453038674,2.2154696133,0.1491712707,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
J.J. Hickson,9.5149812734,0.84082397,6.8146067416,0.5786516854,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
J.R. Giddens,1.9210526316,0.3421052632,1.4210526316,0.0526315789,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jason Thompso,7.7891077636,0.4275782155,5.157589803,1.4345307068,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jawad William,3.7777777778,0.6222222222,1.4777777778,0.0888888889,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jerryd Bayles,8.3771331058,2.8566552901,2.1075085324,0.1245733788,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joe Alexander,4.2089552239,0.6567164179,1.7910447761,0.447761194,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joe Crawford,4.5,0.5,2.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joey Dorsey,2.6461538462,0.4230769231,3.9461538462,0.3384615385,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kosta Koufos,5.7040816327,0.5233236152,5.0320699708,0.7376093294,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kyle Weaver,4.9726027397,1.6301369863,2.1643835616,0.4520547945,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Luc Mbah a Mo,6.3570391872,0.8534107402,4.0638606676,0.381712627,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Malik Hairsto,2.4032258065,0.4677419355,1.2419354839,0.2580645161,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Marc Gasol,14.044893378,3.3625140292,7.4118967452,1.4074074074,13,0,0.0,1.0,0,1,0,1,1,0,0,1,3,False
Mario Chalmer,8.8900928793,3.73374613,2.4535603715,0.1594427245,9,0,0.0,2.0,0,0,0,0,0,0,0,0,0,False
Marreese Spei,7.9319148936,0.6539007092,4.0780141844,0.504964539,10,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Michael Beasl,12.426929392,1.2939244663,4.697865353,0.5155993432,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mike Taylor,5.6666666667,2.0784313725,1.7058823529,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Nathan Jawai,2.8,0.5333333333,2.3555555556,0.2,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
O.J. Mayo,13.846435101,2.9378427788,3.1188299817,0.2577696527,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Othello Hunte,1.4347826087,0.0434782609,1.5652173913,0.2608695652,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rob Kurz,3.925,0.5,2.025,0.475,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Roko Ukiƒá,4.0117647059,1.9411764706,0.9176470588,0.0235294118,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Roy Hibbert,9.9864048338,1.336858006,6.3036253776,1.7311178248,9,0,0.0,0.0,0,0,0,0,0,0,0,1,2,False
Rudy Fern√°nd,9.0522088353,2.2248995984,2.4417670683,0.1606425703,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ryan Anderson,12.328197227,0.9029275809,5.2588597843,0.3343605547,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Sean Singleta,2.4324324324,0.7837837838,0.9459459459,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Sonny Weems,6.4972677596,1.4043715847,2.1967213115,0.1530054645,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Steven Hill,2.0,0.0,3.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Sun Yue,0.6,0.2,0.0,0.1,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Trey Johnson,2.5652173913,0.652173913,0.8695652174,0.0434782609,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Walter Sharpe,1.0,0.0,0.375,0.25,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
A.J. Price,5.8352490421,2.1724137931,1.4444444444,0.0344827586,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Alonzo Gee,6.6043165468,1.0575539568,3.2613908873,0.242206235,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Antonio Ander,2.0,0.0,1.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Austin Daye,5.1945392491,0.7235494881,2.6075085324,0.3993174061,6,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Brandon Jenni,14.055855856,5.6774774775,2.9891891892,0.1765765766,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Byron Mullens,7.3968253968,0.8095238095,4.1798941799,0.5185185185,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Cedric Jackso,1.6666666667,1.1666666667,0.6666666667,0.1666666667,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chase Budinge,7.8574938575,1.1621621622,3.0466830467,0.1597051597,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chris Hunter,4.5,0.6166666667,2.7833333333,0.5833333333,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
DaJuan Summer,3.3493975904,0.3493975904,0.9879518072,0.0963855422,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dante Cunning,5.7804195804,0.7076923077,3.7426573427,0.4699300699,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
David Anderse,4.8640776699,0.5533980583,2.8349514563,0.2038834951,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
DeJuan Blair,6.7570754717,0.8231132075,5.0778301887,0.2995283019,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
DeMarre Carro,8.9100346021,1.2560553633,4.2456747405,0.2612456747,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Derrick Brown,5.2339181287,0.6959064327,2.4152046784,0.1871345029,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Earl Clark,4.3601532567,0.5134099617,2.9808429119,0.5210727969,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Eric Maynor,4.2734082397,2.8464419476,1.3033707865,0.074906367,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gerald Hender,11.190654206,1.8859813084,3.2074766355,0.3420560748,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Hasheem Thabe,2.15625,0.1205357143,2.65625,0.8214285714,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
JamesOn Curry,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jeff Ayres,2.9113924051,0.417721519,2.6666666667,0.2784810127,6,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Jeff Teague,12.180387409,5.5508474576,2.4079903148,0.3353510896,12,0,0.0,1.0,0,0,0,0,0,0,0,0,1,False
Jermaine Tayl,5.4,0.7384615385,1.6615384615,0.1230769231,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jodie Meeks,9.254174397,1.0816326531,2.0779220779,0.0667903525,10,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Jon Brockman,2.1333333333,0.3266666667,3.1466666667,0.06,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jonas Jerebko,6.1716535433,0.8267716535,3.9716535433,0.2409448819,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jonny Flynn,9.226993865,3.8895705521,1.8834355828,0.0429447853,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jordan Hill,7.902200489,0.7872860636,5.8410757946,0.6650366748,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Lester Hudson,4.701754386,1.2456140351,1.350877193,0.1403508772,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Marcus Landry,2.4444444444,0.0,1.0555555556,0.1111111111,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Marcus Thornt,11.904761905,1.4016563147,2.7908902692,0.1262939959,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Oliver Lafaye,7.0,2.0,4.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Omri Casspi,7.8945578231,1.1258503401,4.0051020408,0.2278911565,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Othyus Jeffer,3.7567567568,0.5945945946,2.5675675676,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Reggie Willia,7.7572815534,1.4611650485,2.3932038835,0.0631067961,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rodrigue Beau,7.0659340659,2.0549450549,1.8571428571,0.2857142857,4,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Sam Young,5.7670682731,0.7228915663,2.3012048193,0.2289156627,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Sundiata Gain,4.4955752212,1.8318584071,1.5486725664,0.0265486726,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Taylor Griffi,1.25,0.125,0.25,0.25,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Terrence Will,7.091503268,2.3790849673,3.5620915033,0.1241830065,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Toney Douglas,7.6370558376,2.2563451777,2.2208121827,0.076142132,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Trey Gilder,1.0,0.0,0.5,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ty Lawson,12.662431942,6.0181488203,2.7332123412,0.0943738657,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tyler Hansbro,6.7313084112,0.4228971963,4.2242990654,0.2126168224,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tyreke Evans,15.735690236,4.8013468013,4.5791245791,0.3737373737,10,0,0.0,0.0,1,0,0,0,0,0,0,0,0,False
Al-Farouq Ami,7.5246132208,1.2362869198,6.0196905767,0.5583684951,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Andy Rautins,1.6,0.6,0.2,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Armon Johnson,3.3404255319,1.1914893617,1.0425531915,0.0212765957,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ben Uzoh,3.9833333333,2.1666666667,2.1333333333,0.1833333333,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chris Johnson,2.8873239437,0.1830985915,1.8591549296,0.6478873239,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Christian Eye,6.2745098039,0.7843137255,2.6862745098,0.6470588235,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Cole Aldrich,3.0973451327,0.5398230088,3.3362831858,0.6873156342,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Craig Brackin,1.7647058824,0.5294117647,1.1176470588,0.0588235294,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Damion James,3.8461538462,0.6666666667,3.358974359,0.5128205128,4,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Derrick Carac,1.9756097561,0.1707317073,1.0487804878,0.243902439,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Devin Ebanks,3.5555555556,0.380952381,1.9365079365,0.1904761905,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dexter Pittma,2.32,0.18,1.78,0.16,4,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Dominique Jon,3.075,1.8,1.425,0.125,3,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Ekpe Udoh,3.5234375,0.6770833333,2.8645833333,1.1171875,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Eugene Jeter,4.1129032258,2.6129032258,1.1290322581,0.0322580645,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Evan Turner,9.6794326241,3.4921985816,4.6496453901,0.2609929078,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gani Lawal,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Garret Siler,2.1428571429,0.1428571429,1.3333333333,0.1904761905,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gary Forbes,5.8108108108,0.9279279279,1.963963964,0.0900900901,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gary Neal,9.8579545455,1.6278409091,2.1590909091,0.0284090909,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Greivis V√°sq,8.9551122195,4.825436409,2.5461346633,0.0847880299,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Hamady N'Diay,0.6060606061,0.0909090909,0.7575757576,0.2727272727,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
James Anderso,5.7570850202,1.1781376518,2.2672064777,0.2226720648,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jeff Adrien,4.6339869281,0.6535947712,4.3071895425,0.5163398693,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jeremy Evans,3.516,0.428,2.564,0.484,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jeremy Lin,11.597916667,4.2541666667,2.7875,0.3645833333,9,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Jordan Crawfo,12.213523132,3.1423487544,2.5017793594,0.0818505338,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kevin S√©raph,5.9479905437,0.5815602837,3.4562647754,0.7186761229,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Landry Fields,6.7882352941,1.6431372549,4.2823529412,0.1764705882,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Larry Owens,2.7894736842,0.6315789474,1.4736842105,0.3157894737,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Larry Sanders,6.3865546218,0.731092437,5.6512605042,1.8025210084,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Lazar Hayward,2.875,0.4861111111,1.25,0.1111111111,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Luke Babbitt,4.7716535433,0.5879265092,2.2204724409,0.1522309711,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Luke Harangod,3.6142857143,0.5142857143,2.8,0.2857142857,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Manny Harris,6.1827956989,1.3870967742,2.7204301075,0.1505376344,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Marcus Cousin,1.0,0.0,0.75,0.25,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mustafa Shaku,2.08,1.16,0.88,0.12,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Nikola Pekovi,12.564575646,0.7343173432,6.667896679,0.557195572,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Pape Sy,5.2632696391,0.5944798301,7.1380042463,0.7197452229,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Patrick Ewing,2.3333333333,0.6666666667,1.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,11,False
Patrick Patte,0.4285714286,0.2857142857,0.2857142857,0.1428571429,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Quincy Pondex,20.631778058,3.6935687264,6.4022698613,0.4337957125,7,0,0.0,0.0,0,0,0,1,0,5,2,2,0,False
Samardo Samue,4.5323943662,0.7408450704,1.8028169014,0.138028169,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Semih Erden,5.8532110092,0.4128440367,3.3577981651,0.376146789,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Sherron Colli,3.7971014493,0.4202898551,2.7536231884,0.4202898551,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Solomon Alabi,0.85,0.4,0.25,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tiago Splitte,1.5,0.1923076923,2.3461538462,0.4230769231,7,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Timofey Mozgo,7.9323943662,1.1915492958,5.0112676056,0.5887323944,8,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Trevor Booker,6.7665198238,0.550660793,4.9008810573,0.8436123348,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Wesley Johnso,6.9154135338,1.0639097744,5.5112781955,0.5206766917,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Willie Warren,6.9540229885,1.0591133005,3.1592775041,0.6600985222,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Xavier Henry,1.9473684211,1.4210526316,0.6315789474,0.0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Zabian Dowdel,5.6756756757,0.6486486486,1.8972972973,0.1243243243,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
√ñmer A≈üƒ±k,5.0416666667,2.125,0.8333333333,0.0833333333,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Andrew Goudel,4.0204081633,0.4897959184,0.693877551,0.0408163265,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Carldell John,1.8,1.4666666667,0.6,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chandler Pars,12.661363636,2.7295454545,4.4818181818,0.3454545455,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Charles Jenki,3.7090909091,1.9454545455,0.9090909091,0.0727272727,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chris Singlet,4.1351351351,0.6216216216,3.1891891892,0.3851351351,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chris Wright,3.6875,0.28125,2.03125,0.5625,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Cory Higgins,3.7272727273,0.9318181818,0.8636363636,0.1363636364,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Courtney Fort,3.5,1.0,1.5,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
D.J. Kennedy,6.0,1.5,3.5,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Daniel Orton,2.8039215686,0.4705882353,2.4705882353,0.5490196078,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Darington Hob,0.8,1.2,0.6,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Darius Morris,3.2575757576,1.4318181818,0.9545454545,0.0151515152,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
DeAndre Liggi,1.9548022599,0.6892655367,1.4237288136,0.1751412429,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dennis Horner,0.625,0.0,0.625,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Derrick Byars,5.0,0.5,5.5,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Derrick Willi,8.8995327103,0.6845794393,3.9556074766,0.2523364486,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Donald Sloan,5.4541284404,2.9862385321,2.0871559633,0.0366972477,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
E'Twaun Moore,7.9314381271,1.7642140468,2.0200668896,0.2190635452,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Edwin Ubiles,3.5,0.25,2.5,0.25,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Elliot Willia,4.9266055046,0.8623853211,1.4770642202,0.0550458716,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Eric Dawson,3.75,0.0,2.5,0.5,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Greg Smith,4.0,0.2751677852,3.2818791946,0.3959731544,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Greg Stiemsma,3.157635468,0.4778325123,3.3448275862,1.1428571429,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gustavo Ay√≥n,4.7037037037,1.2814814815,4.362962963,0.5407407407,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Iman Shumpert,7.2017353579,1.8329718004,3.3275488069,0.2603036876,10,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Ivan Johnson,6.464,0.624,3.936,0.256,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
JaJuan Johnso,3.1666666667,0.1666666667,1.6111111111,0.3888888889,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jan Vesel√Ω,3.6419753086,0.5925925926,3.4691358025,0.5185185185,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jeff Foote,1.0,0.0,1.5,0.25,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jeremy Pargo,4.8372093023,1.8023255814,1.0348837209,0.023255814,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jeremy Tyler,3.5865384615,0.2403846154,2.5865384615,0.4038461538,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jerome Dyson,7.4444444444,2.0,2.1111111111,0.2222222222,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jerome Jordan,2.7692307692,0.2615384615,2.0307692308,0.3230769231,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jerry Smith,1.4,0.8,1.4,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jimmer Fredet,5.9668049793,1.3734439834,1.0082987552,0.0456431535,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jon Leuer,6.3527851459,0.7984084881,3.7824933687,0.2705570292,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jordan Hamilt,5.8940397351,0.8410596026,2.8410596026,0.2251655629,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jordan Willia,4.5813953488,0.2558139535,3.6279069767,0.3488372093,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Josh Harrells,3.5333333333,0.3466666667,3.0266666667,0.48,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
